Order ID,Order Date,Ship Date,Customer ID,Segment,State,City,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
103212-4355-9223,13-Oct-21,14-Oct-21,MH-18025,Consumer,Kerala,Idukki,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,25.92,4,0,12.4416
121160-1308-9224,4-Nov-21,4-Nov-21,FM-14290,Home Office,Daman & Diu,Daman,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,7.536,6,0.8,-13.188
121160-3094-9225,4-Nov-21,4-Nov-21,FM-14290,Home Office,Daman & Diu,Daman,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,1.408,2,0.8,-2.3232
121160-4040-9226,4-Nov-21,4-Nov-21,FM-14290,Home Office,Daman & Diu,Daman,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,4.144,4,0.8,-6.4232
121160-2485-9227,4-Nov-21,4-Nov-21,FM-14290,Home Office,Daman & Diu,Daman,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,52.752,3,0.2,-12.5286
140515-1205-9228,19-Mar-21,24-Mar-21,GZ-14545,Corporate,Bihar,Araria,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,381.36,7,0,106.7808
153619-1868-9229,3-Nov-18,3-Nov-18,TC-21535,Home Office,Bihar,Araria,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,6.72,4,0,3.36
133718-3429-9230,23-Jul-21,26-Jul-21,TB-21520,Consumer,Bihar,Araria,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",15.192,3,0.2,5.5071
133718-2689-9231,23-Jul-21,26-Jul-21,TB-21520,Consumer,Bihar,Araria,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),58.32,9,0,27.9936
148383-3650-9232,27-Dec-18,31-Dec-18,RP-19390,Consumer,Arunachal Pradesh,Dibang Valley,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,946.764,6,0.7,-694.2936
126732-1889-9233,2-Sep-20,6-Sep-20,LR-16915,Consumer,Bihar,Araria,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,94.68,9,0,31.2444
126732-0321-9234,2-Sep-20,6-Sep-20,LR-16915,Consumer,Bihar,Araria,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,23.67,3,0,0.9468
126732-1530-9235,2-Sep-20,6-Sep-20,LR-16915,Consumer,Bihar,Araria,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1091.168,4,0.2,68.198
126732-4752-9236,2-Sep-20,6-Sep-20,LR-16915,Consumer,Bihar,Araria,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,18.69,7,0,5.2332
126732-1539-9237,2-Sep-20,6-Sep-20,LR-16915,Consumer,Bihar,Araria,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,568.728,3,0.2,28.4364
126732-1553-9238,2-Sep-20,6-Sep-20,LR-16915,Consumer,Bihar,Araria,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,7.312,1,0.2,2.5592
138156-3601-9239,11-Feb-21,14-Feb-21,MM-17260,Consumer,West Bengal,Bankura ,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",147.568,2,0.2,-3.6892
110310-1685-9240,27-Oct-21,2-Nov-21,NB-18655,Corporate,Delhi,Delhi,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,56.784,7,0.2,20.5842
110310-1097-9241,27-Oct-21,2-Nov-21,NB-18655,Corporate,Delhi,Delhi,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,5.607,3,0.7,-3.9249
110310-1662-9242,27-Oct-21,2-Nov-21,NB-18655,Corporate,Delhi,Delhi,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,6.576,3,0.2,0.5754
113271-2609-9243,9-Jul-18,14-Jul-18,DS-13030,Home Office,Bihar,Aurangabad,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,14.304,6,0.2,4.6488
113271-4218-9244,9-Jul-18,14-Jul-18,DS-13030,Home Office,Bihar,Aurangabad,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",119.833,1,0.15,7.049
113271-3251-9245,9-Jul-18,14-Jul-18,DS-13030,Home Office,Bihar,Aurangabad,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,5.56,2,0,2.224
113271-2365-9246,9-Jul-18,14-Jul-18,DS-13030,Home Office,Bihar,Aurangabad,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,32.4,5,0,15.552
130106-3651-9247,22-May-21,26-May-21,VF-21715,Home Office,Bihar,Aurangabad,OFF-AR-10003651,Office Supplies,Art,Newell 350,9.84,3,0,2.8536
130106-3732-9248,22-May-21,26-May-21,VF-21715,Home Office,Bihar,Aurangabad,OFF-AR-10003732,Office Supplies,Art,Newell 333,2.78,1,0,0.7228
127761-2557-9249,10-Nov-20,14-Nov-20,SW-20275,Consumer,Tripura,Dhalai,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,3.64,1,0.2,1.365
127761-3691-9250,10-Nov-20,14-Nov-20,SW-20275,Consumer,Tripura,Dhalai,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,881.93,7,0,220.4825
105354-1107-9251,2-Dec-20,6-Dec-20,PW-19030,Corporate,Jammu & Kashmir,Kupwara,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",115.84,8,0,54.4448
155712-4224-9252,2-Mar-21,8-Mar-21,KD-16615,Corporate,Bihar,Araria,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.648,2,0.2,33.64
102309-1114-9253,23-Sep-21,25-Sep-21,DO-13645,Consumer,Assam,Goalpara,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,199.95,5,0,63.984
102309-2005-9254,23-Sep-21,25-Sep-21,DO-13645,Consumer,Assam,Goalpara,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,12.96,2,0,6.2208
168368-1146-9255,11-Feb-18,15-Feb-18,GA-14725,Consumer,Nagaland,Tuensang,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",60.89,1,0,15.2225
168368-4853-9256,11-Feb-18,15-Feb-18,GA-14725,Consumer,Nagaland,Tuensang,OFF-LA-10004853,Office Supplies,Labels,Avery 483,14.94,3,0,6.8724
168368-4728-9257,11-Feb-18,15-Feb-18,GA-14725,Consumer,Nagaland,Tuensang,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9.64,2,0,4.4344
168368-2298-9258,11-Feb-18,15-Feb-18,GA-14725,Consumer,Nagaland,Tuensang,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",332.94,3,0,53.2704
168368-4654-9259,11-Feb-18,15-Feb-18,GA-14725,Consumer,Nagaland,Tuensang,OFF-BI-10004654,Office Supplies,Binders,VariCap6 Expandable Binder,51.9,3,0,24.393
168368-2583-9260,11-Feb-18,15-Feb-18,GA-14725,Consumer,Nagaland,Tuensang,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2,0,2.5984
167976-4661-9261,11-Nov-21,14-Nov-21,JL-15505,Consumer,Chhattisgarh,Raigarh,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,25.5,3,0,6.63
111388-3061-9262,2-Sep-21,2-Sep-21,SU-20665,Home Office,Haryana,Jind,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",215.976,3,0.2,-2.6997
124499-0513-9263,9-Oct-19,13-Oct-19,FM-14380,Consumer,Manipur,Imphal East,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,389.97,3,0,35.0973
124499-2191-9264,9-Oct-19,13-Oct-19,FM-14380,Consumer,Manipur,Imphal East,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,269.91,5,0.1,53.982
128118-0216-9265,24-Nov-21,1-Dec-21,MY-17380,Corporate,Dadra & Nagar Haveli,Dadra & Nagar Haveli,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",11.673,3,0.7,-7.782
128118-3448-9266,24-Nov-21,1-Dec-21,MY-17380,Corporate,Dadra & Nagar Haveli,Dadra & Nagar Haveli,OFF-EN-10003448,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",64.848,7,0.2,24.318
125759-2111-9267,8-Feb-18,9-Feb-18,NM-18445,Home Office,Punjab,Faridkot,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",14.56,2,0,5.5328
151869-1545-9268,25-Sep-19,25-Sep-19,CS-11950,Consumer,Tripura,West Tripura ,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,102.582,1,0.1,6.8388
151869-2947-9269,25-Sep-19,25-Sep-19,CS-11950,Consumer,Tripura,West Tripura ,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,20.04,3,0,9.6192
102183-3476-9270,21-Aug-21,28-Aug-21,PK-19075,Consumer,Tripura,Dhalai,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,32.088,7,0.2,11.2308
102183-1359-9271,21-Aug-21,28-Aug-21,PK-19075,Consumer,Tripura,Dhalai,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,4305.552,6,0.2,1453.1238
100510-0320-9272,12-May-20,17-May-20,HM-14860,Corporate,Tripura,Dhalai,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,10.02,3,0,4.4088
100510-1835-9273,12-May-20,17-May-20,HM-14860,Corporate,Tripura,Dhalai,TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,631.96,4,0,303.3408
146983-3650-9274,2-Sep-21,6-Sep-21,AH-10210,Consumer,Karnataka,Bagalkot,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,1577.94,3,0,757.4112
134054-0937-9275,10-Oct-18,10-Oct-18,FC-14335,Corporate,Tamil Nadu,Coimbatore,OFF-AR-10000937,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",255.85,7,0,112.574
113236-0532-9276,26-May-20,29-May-20,CP-12085,Corporate,Delhi,Delhi,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,184.704,6,0.2,13.8528
113236-1267-9277,26-May-20,29-May-20,CP-12085,Corporate,Delhi,Delhi,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,47.92,2,0.2,11.98
122539-4853-9278,1-Dec-21,5-Dec-21,SC-20305,Consumer,Assam,Hailakandi,OFF-LA-10004853,Office Supplies,Labels,Avery 483,15.936,4,0.2,5.1792
122539-1759-9279,1-Dec-21,5-Dec-21,SC-20305,Consumer,Assam,Hailakandi,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",8.001,7,0.7,-5.6007
122539-3379-9280,1-Dec-21,5-Dec-21,SC-20305,Consumer,Assam,Hailakandi,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,398.972,2,0.3,-28.498
166772-2853-9281,20-Sep-20,24-Sep-20,HJ-14875,Home Office,Haryana,Jind,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,163.88,2,0,40.97
152898-0027-9282,11-Sep-21,15-Sep-21,CB-12025,Consumer,Gujarat,Junagadh,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,67.9,5,0,20.37
160486-2421-9283,30-Dec-20,4-Jan-21,EH-14185,Consumer,Delhi,Delhi,OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards,72.224,4,0.2,25.2784
102218-2475-9284,2-Sep-21,4-Sep-21,LW-17215,Consumer,Chandigarh,Delhi,OFF-LA-10002475,Office Supplies,Labels,Avery 519,11.696,2,0.2,3.9474
161032-1482-9285,18-Nov-18,23-Nov-18,MK-17905,Corporate,Jammu & Kashmir,Pulwama,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,392.94,3,0,43.2234
102778-0087-9286,21-Nov-19,24-Nov-19,JH-15820,Consumer,Uttar Pradesh,Banda,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",18.176,1,0.2,4.7712
154011-3166-9287,19-Jun-21,26-Jun-21,DB-13270,Home Office,Daman & Diu,Daman,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,6.888,3,0.8,-11.0208
154011-0688-9288,19-Jun-21,26-Jun-21,DB-13270,Home Office,Daman & Diu,Daman,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",457.485,3,0.3,-84.9615
165456-3981-9289,30-Nov-21,3-Dec-21,TB-21625,Consumer,Assam,Hailakandi,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,1079.316,6,0.3,-15.4188
111857-1878-9290,23-Apr-18,26-Apr-18,NM-18445,Home Office,Bihar,Aurangabad,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,48.91,1,0,22.9877
163650-2375-9291,23-Sep-18,25-Sep-18,TT-21220,Consumer,Dadra & Nagar Haveli,Dadra & Nagar Haveli,OFF-AR-10002375,Office Supplies,Art,Newell 351,9.84,3,0,2.8536
163650-4965-9292,23-Sep-18,25-Sep-18,TT-21220,Consumer,Dadra & Nagar Haveli,Dadra & Nagar Haveli,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,34.5,3,0,15.525
124114-4022-9293,2-Mar-21,2-Mar-21,RS-19765,Corporate,Daman & Diu,Daman,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,0.556,1,0.8,-0.9452
116505-0050-9294,17-Nov-21,21-Nov-21,TB-21625,Consumer,Madhya Pradesh,Chhindwara,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",43.8,6,0,20.586
161340-2464-9295,28-May-21,1-Jun-21,AM-10360,Corporate,West Bengal,Koch Bihar ,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),13.872,3,0.2,5.0286
161340-4709-9296,28-May-21,1-Jun-21,AM-10360,Corporate,West Bengal,Koch Bihar ,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",115.96,4,0.5,-64.9376
163433-3590-9297,18-Apr-19,22-Apr-19,MP-17965,Corporate,Daman & Diu,Daman,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",41.424,2,0.2,8.2848
163433-3357-9298,18-Apr-19,22-Apr-19,MP-17965,Corporate,Daman & Diu,Daman,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,244.768,4,0.2,24.4768
163433-3373-9299,18-Apr-19,22-Apr-19,MP-17965,Corporate,Daman & Diu,Daman,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",74.352,3,0.2,6.5058
163433-3676-9300,18-Apr-19,22-Apr-19,MP-17965,Corporate,Daman & Diu,Daman,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",4.312,2,0.8,-6.8992
163433-0225-9301,18-Apr-19,22-Apr-19,MP-17965,Corporate,Daman & Diu,Daman,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",56.686,1,0.3,-20.245
163433-1870-9302,18-Apr-19,22-Apr-19,MP-17965,Corporate,Daman & Diu,Daman,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,97.968,2,0.2,6.123
163433-3481-9303,18-Apr-19,22-Apr-19,MP-17965,Corporate,Daman & Diu,Daman,OFF-AR-10003481,Office Supplies,Art,Newell 348,7.872,3,0.2,0.8856
163433-3936-9304,18-Apr-19,22-Apr-19,MP-17965,Corporate,Daman & Diu,Daman,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,15.552,3,0.2,5.4432
163433-0320-9305,18-Apr-19,22-Apr-19,MP-17965,Corporate,Daman & Diu,Daman,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,1.476,1,0.8,-2.2878
137603-1972-9306,19-Sep-19,24-Sep-19,MH-17290,Home Office,Tamil Nadu,Dharmapuri,OFF-AR-10001972,Office Supplies,Art,Newell 323,8.4,5,0,2.184
128237-3829-9307,25-Mar-18,30-Mar-18,CA-12265,Consumer,Bihar,Aurangabad,OFF-AR-10003829,Office Supplies,Art,Newell 35,6.56,2,0,1.9024
128237-3338-9308,25-Mar-18,30-Mar-18,CA-12265,Consumer,Bihar,Aurangabad,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2,0,3.72
128237-2558-9309,25-Mar-18,30-Mar-18,CA-12265,Consumer,Bihar,Aurangabad,TEC-AC-10002558,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,45.48,4,0,15.918
128237-0034-9310,25-Mar-18,30-Mar-18,CA-12265,Consumer,Bihar,Aurangabad,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",25.44,6,0,9.9216
102141-1510-9311,26-Aug-20,31-Aug-20,KD-16615,Corporate,Tripura,Dhalai,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,146.688,8,0.2,45.84
148642-0134-9312,6-Mar-21,12-Mar-21,DW-13540,Consumer,Daman & Diu,Daman,OFF-LA-10000134,Office Supplies,Labels,Avery 511,4.928,2,0.2,1.7248
148642-0588-9313,6-Mar-21,12-Mar-21,DW-13540,Consumer,Daman & Diu,Daman,OFF-AR-10000588,Office Supplies,Art,Newell 345,63.488,4,0.2,4.7616
111948-3282-9314,11-Nov-19,11-Nov-19,AG-10495,Corporate,Manipur,Imphal East,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",418.32,7,0,117.1296
111948-2311-9315,11-Nov-19,11-Nov-19,AG-10495,Corporate,Manipur,Imphal East,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",123.858,2,0.1,46.7908
161907-0141-9316,5-Apr-20,9-Apr-20,JH-16180,Consumer,Assam,Hailakandi,TEC-PH-10000141,Technology,Phones,Clearsounds A400,118.782,3,0.4,-27.7158
161907-0646-9317,5-Apr-20,9-Apr-20,JH-16180,Consumer,Assam,Hailakandi,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,769.184,4,0.2,-163.4516
124940-2076-9318,21-Feb-21,26-Feb-21,DK-13090,Consumer,Daman & Diu,Diu,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,47.904,1,0.2,-2.994
108343-0743-9319,20-Jul-21,25-Jul-21,AR-10825,Corporate,Tripura,Dhalai,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,13.36,2,0,6.4128
108343-2780-9320,20-Jul-21,25-Jul-21,AR-10825,Corporate,Tripura,Dhalai,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,163.764,2,0.1,25.4744
108343-0747-9321,20-Jul-21,25-Jul-21,AR-10825,Corporate,Tripura,Dhalai,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,183.92,4,0,31.2664
111563-2445-9322,4-Nov-20,8-Nov-20,SM-20005,Consumer,Daman & Diu,Daman,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",11.376,3,0.6,-5.688
111563-0723-9323,4-Nov-20,8-Nov-20,SM-20005,Consumer,Daman & Diu,Daman,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,4,0.6,-84.2928
121853-3641-9324,23-Sep-21,29-Sep-21,DB-13660,Consumer,Bihar,Araria,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,211.04,8,0,97.0784
121853-3973-9325,23-Sep-21,29-Sep-21,DB-13660,Consumer,Bihar,Araria,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,594.816,2,0.2,59.4816
121853-0977-9326,23-Sep-21,29-Sep-21,DB-13660,Consumer,Bihar,Araria,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,72.96,3,0.2,23.712
130687-4053-9327,7-Sep-21,10-Sep-21,PF-19225,Consumer,Haryana,Fatehabad,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,80.96,4,0,34.8128
130687-2033-9328,7-Sep-21,10-Sep-21,PF-19225,Consumer,Haryana,Fatehabad,TEC-PH-10002033,Technology,Phones,Konftel 250 Conference phone - Charcoal black,455.712,2,0.2,34.1784
130687-4260-9329,7-Sep-21,10-Sep-21,PF-19225,Consumer,Haryana,Fatehabad,OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,25.98,1,0,7.2744
164497-4655-9330,28-Nov-19,30-Nov-19,AJ-10945,Consumer,Bihar,Aurangabad,OFF-AP-10004655,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",45.28,4,0,15.3952
153283-1539-9331,12-Nov-19,18-Nov-19,EB-14110,Consumer,Tripura,Dhalai,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,15.56,2,0,7.3132
108056-1817-9332,29-Sep-20,3-Oct-20,ES-14080,Corporate,Arunachal Pradesh,East Siang,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,3,0.2,75.18
127726-2578-9333,11-Sep-21,13-Sep-21,SS-20410,Consumer,Karnataka,Bijapur,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",195.68,4,0,50.8768
127726-0992-9334,11-Sep-21,13-Sep-21,SS-20410,Consumer,Karnataka,Bijapur,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",14.2,4,0,6.674
110198-1798-9335,1-May-21,2-May-21,AG-10900,Consumer,Delhi,Delhi,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,314.352,3,0.2,-15.7176
110198-4409-9336,1-May-21,2-May-21,AG-10900,Consumer,Delhi,Delhi,OFF-LA-10004409,Office Supplies,Labels,Avery 492,4.608,2,0.2,1.4976
130715-0621-9337,16-Sep-21,20-Sep-21,CY-12745,Corporate,Bihar,Aurangabad,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",17.9,5,0,8.771
155264-3196-9338,19-Oct-18,22-Oct-18,RP-19270,Corporate,Bihar,Aurangabad,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,2.992,1,0.2,1.122
155264-3727-9339,19-Oct-18,22-Oct-18,RP-19270,Corporate,Bihar,Aurangabad,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,20.064,6,0.2,7.0224
155264-3228-9340,19-Oct-18,22-Oct-18,RP-19270,Corporate,Bihar,Aurangabad,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,146.73,3,0,68.9631
155264-2787-9341,19-Oct-18,22-Oct-18,RP-19270,Corporate,Bihar,Aurangabad,OFF-LA-10002787,Office Supplies,Labels,Avery 480,18.75,5,0,9
155264-1305-9342,19-Oct-18,22-Oct-18,RP-19270,Corporate,Bihar,Aurangabad,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,117.576,3,0.2,11.7576
119123-1036-9343,13-Mar-20,18-Mar-20,DB-13360,Home Office,Bihar,Pashchim Champaran,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,51.184,7,0.2,19.194
109085-1086-9344,17-Feb-21,20-Feb-21,CK-12325,Home Office,West Bengal,Koch Bihar ,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",455.97,5,0.4,-106.393
109085-1525-9345,17-Feb-21,20-Feb-21,CK-12325,Home Office,West Bengal,Koch Bihar ,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5.715,5,0.7,-4.7625
109085-0526-9346,17-Feb-21,20-Feb-21,CK-12325,Home Office,West Bengal,Koch Bihar ,TEC-PH-10000526,Technology,Phones,Vtech CS6719,57.594,1,0.4,-11.5188
109085-4973-9347,17-Feb-21,20-Feb-21,CK-12325,Home Office,West Bengal,Koch Bihar ,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,30.144,2,0.2,8.2896
109085-3981-9348,17-Feb-21,20-Feb-21,CK-12325,Home Office,West Bengal,Koch Bihar ,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,899.43,5,0.3,-12.849
114860-0277-9349,22-Dec-20,28-Dec-20,DN-13690,Consumer,Bihar,Sheikhpura,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,842.72,8,0,202.2528
114860-1934-9350,22-Dec-20,28-Dec-20,DN-13690,Consumer,Bihar,Sheikhpura,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0,10.9096
159009-4970-9351,23-Sep-20,27-Sep-20,DP-13105,Corporate,Haryana,Jind,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",13.216,4,0.2,4.4604
159009-3396-9352,23-Sep-20,27-Sep-20,DP-13105,Corporate,Haryana,Jind,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,184.752,3,0.2,-20.7846
148411-3973-9353,24-Sep-21,26-Sep-21,RO-19780,Consumer,Haryana,Bhiwani,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,520.464,2,0.3,-14.8704
148411-2109-9354,24-Sep-21,26-Sep-21,RO-19780,Consumer,Haryana,Bhiwani,OFF-PA-10002109,Office Supplies,Paper,Wirebound Voice Message Log Book,11.424,3,0.2,3.7128
110324-1826-9355,1-Dec-19,5-Dec-19,MA-17560,Home Office,Manipur,Bishnupur & Imphal West,OFF-PA-10001826,Office Supplies,Paper,Xerox 207,19.44,3,0,9.3312
